timeStamp,displayName,followersCount,followingCount,listedCount,statusesCount,activityType,tweetID
2014-10-18T17:11:44.000Z,TheWriterBabe,301,365,7,2343,Tweet,523521824609431552
2014-10-18T17:57:51.000Z,Nectophile,12961,12894,6,21502,Retweet,523533430215426048
2014-10-18T18:35:49.000Z,SEOWEB2020,3097,3377,4,10249,Tweet,523542985255157760
2014-10-18T18:41:56.000Z,CGTMetalMadrid,395,1591,8,2405,Retweet,523544526246653952
2014-10-18T21:33:43.000Z,aairis58,313,519,2,23817,Retweet,523587756115918848
2014-10-18T21:47:37.000Z,ayman_muffin,491,1357,1,27204,Retweet,523591254987509760
2014-10-18T22:11:54.000Z,NickyD_6,343,323,0,1958,Retweet,523597363160813568
2014-10-18T23:00:57.000Z,dvpensenti,1956,1751,14,16715,Tweet,523609707412332544
2014-10-19T01:14:36.000Z,larrymasonbiz,11694,12344,153,35288,Retweet,523643344908718081
2014-10-19T01:33:47.000Z,NightShiftNews,1062,991,25,14485,Retweet,523648169205592064
2014-10-19T01:41:02.000Z,karinaudewi,486,198,6,12007,Retweet,523649993303814144
2014-10-19T01:56:04.000Z,MatosZulma,172,558,3,26894,Tweet,523653779896672256
2014-10-19T02:14:00.000Z,youngteenmuke,1164,905,12,3839,Retweet,523658291722088448
2014-10-19T02:15:13.000Z,heisconfidentt,1371,422,5,42118,Retweet,523658597474246656
2014-10-19T02:24:40.000Z,TheBigCLittleB,1,1,0,335,Tweet,523660976059457537
2014-10-19T03:17:11.000Z,Hnurse07,397,387,3,8165,Retweet,523674191929692160
2014-10-19T03:58:09.000Z,_TamiaRenee,444,504,0,6426,Retweet,523684501080137728
2014-10-19T04:21:16.000Z,wealthyzjm,12866,172,264,112544,Tweet,523690319842660352
2014-10-19T05:17:44.000Z,ChrissieSiggela,1685,1996,25,10950,Tweet,523704527648616448
2014-10-19T05:54:31.000Z,veebex,49666,41589,187,30909,Reply,523709087163236352
2014-10-19T07:14:03.000Z,UNJobList_DS,3746,5,56,42926,Tweet,523733802188013568
2014-10-19T09:02:55.000Z,RomieuxDavid,25438,934,40,59431,Retweet,523761197725024257
2014-10-19T10:29:47.000Z,_dpaj,2499,1850,36,161719,Tweet,523783058839707648
2014-10-19T11:47:02.000Z,Vak1626,35,179,3,1142,Retweet,523802499850199040
2014-10-19T13:04:07.000Z,kogorou_mouri,96,104,1,5260,Tweet,523821897687916545
2014-10-19T13:24:02.000Z,jrwensel,1676,1769,16,6188,Retweet,523826911961956353
2014-10-19T14:04:11.000Z,gideonkoko,137,306,2,16184,Tweet,523837014374760448
2014-10-19T14:14:14.000Z,MIx_HappyBoy_WF,1,10,0,43,Tweet,523839542701596672
2014-10-19T14:38:43.000Z,Purrfucktion,488,7,14,8488,Retweet,523845706239705088
2014-10-19T14:49:40.000Z,mrkoolodo,2990,3372,28,138101,Tweet,523848459367878657
2014-10-19T14:50:41.000Z,brendnyespinosa,534,1885,1,9786,Retweet,523848718597230592
2014-10-19T15:03:26.000Z,TripleMbonda,1290,397,8,96582,Retweet,523851926786818048
2014-10-19T15:13:49.000Z,yu_tfcwit96,45,1955,0,620,Tweet,523854537342582784
2014-10-19T15:22:25.000Z,7PinkPanther7,2928,2781,70,398533,Retweet,523856701175627777
2014-10-19T16:19:33.000Z,_fuckmejusten,2009,1676,3,25919,Retweet,523871081753759744
2014-10-19T16:47:32.000Z,MHLApp,342,1304,4,637,Retweet,523878121494548480
2014-10-19T17:24:01.000Z,digitalsista,9733,3941,1015,28863,Tweet,523887305351004160
2014-10-19T17:53:29.000Z,28luisalberto1,234,555,1,2869,Tweet,523894722113204225
2014-10-19T19:09:41.000Z,EddieBreaux,1143,328,8,26452,Tweet,523913896797560832
2014-10-19T19:23:55.000Z,Biebermccannxs,1318,1010,24,61063,Retweet,523917476632219648
2014-10-19T19:32:12.000Z,richardneel,123,238,0,2171,Tweet,523919562459205632
2014-10-19T19:40:01.000Z,wonderfall__,310,511,0,10571,Retweet,523921531702099968
2014-10-19T19:49:11.000Z,LorenAmyy,965,460,0,943,Retweet,523923838963576832
2014-10-19T20:01:16.000Z,rudnicker,85,82,2,3796,Retweet,523926877749403648
2014-10-19T21:47:27.000Z,archangelnjh,10156,71,72,30268,Reply,523946307183185920
2014-10-19T22:13:49.000Z,SheAdoreChris,42020,32538,15,426,Retweet,523960235892158465
2014-10-19T22:38:19.000Z,_TreNoSongz_,12705,5309,34,19381,Retweet,523966402793721856
2014-10-19T22:39:14.000Z,juliakardash19,410,395,6,15096,Retweet,523966629278142464
2014-10-19T22:40:39.000Z,hankpannell,10499,9894,219,129506,Tweet,523966987043483648
2014-10-19T22:49:37.000Z,tranlate88,326,11,14,60442,Tweet,523969243583221760
2014-10-19T22:59:15.000Z,100percFEDUpmom,3399,2461,52,15334,Tweet,523971669980086272
2014-10-19T23:25:01.000Z,Martin_1Angel,176,149,0,3568,Reply,523970803709530113
2014-10-19T23:41:24.000Z,_Chloe_O,184,110,8,5279,Reply,523981388890906625
2014-10-20T00:32:12.000Z,Texas_Guide,1087,1331,4,33342,Tweet,523995059532746752
2014-10-20T00:54:59.000Z,LasAngelesTimez,857,116,20,549614,Tweet,524000794819837952
2014-10-20T01:18:22.000Z,brad_bucs_21,238,214,0,210,Reply,524005361809125376
2014-10-20T01:29:25.000Z,adianGATT,785,321,11,40512,Tweet,524009459824472064
2014-10-20T02:00:00.000Z,getservice,58,34,0,21497,Tweet,524017156384518144
2014-10-20T06:12:56.000Z,_shaedunn,490,521,0,11872,Retweet,524080807443693568
2014-10-20T07:05:15.000Z,FollowEbola,23390,2022,99,43930,Tweet,524093973791797248
2014-10-20T07:36:24.000Z,LECADOU_KIPRE,27,156,0,163,Retweet,524101813352792065
2014-10-20T08:09:54.000Z,no0ncy,2039,2010,1,13944,Retweet,524110245174329344
2014-10-20T08:53:54.000Z,LeaParisNY,252,822,6,1215,Retweet,524121318120497152
2014-10-20T09:38:03.000Z,erkblmqst,16,23,0,87,Retweet,524132429691621376
2014-10-20T10:28:11.000Z,Matteo_Everett,68,147,2,2413,Retweet,524145043234652160
2014-10-20T11:13:56.000Z,JJSuraya,644,782,6,6816,Retweet,524156557840236544
2014-10-20T12:01:51.000Z,AngusLMacdonald,330,1390,9,1984,Retweet,524168618544619520
2014-10-20T12:10:05.000Z,RepublikaShqip,810,1953,1,36633,Tweet,524170689272893440
2014-10-20T12:17:43.000Z,CollectedN,5399,5363,46,543223,Tweet,524172607768522753
2014-10-20T12:37:28.000Z,LaurelCatherine,4535,4504,84,31951,Retweet,524177578421387266
2014-10-20T12:51:05.000Z,MeDicen_Dayii,377,339,19,233609,Tweet,524181006010421248
2014-10-20T13:46:08.000Z,mlnllyv,669,362,3,20784,Retweet,524194861906673665
2014-10-20T13:49:07.000Z,milystation,687,1237,3,26418,Tweet,524195610988003328
2014-10-20T13:54:06.000Z,California2U,429,775,9,11998,Tweet,524196865961910272
2014-10-20T14:51:13.000Z,Mooncatadams,2076,2150,68,40065,Retweet,524211239002841088
2014-10-20T15:07:24.000Z,Pokomoko5,64,307,0,1822,Retweet,524215311239618561
2014-10-20T15:09:57.000Z,msaleemh,27,42,0,740,Retweet,524215953392173056
2014-10-20T15:20:21.000Z,health4news,1,1,0,84917,Tweet,524218572302974976
2014-10-20T15:36:26.000Z,daddybootymayor,87,178,0,2857,Retweet,524222616455098368
2014-10-20T15:41:14.000Z,Topomanyare,12023,176,19,17399,Retweet,524223825689739265
2014-10-20T15:53:16.000Z,TrendSettaZae_,162,234,0,8547,Retweet,524226854807302144
2014-10-20T16:29:57.000Z,BowlcutTV,637,201,1,82154,Tweet,524236085614755840
2014-10-20T17:20:36.000Z,ALERTATROPA,2552,2275,6,71009,Tweet,524248832960638976
2014-10-20T17:35:29.000Z,GeorgeeeW,292,305,0,6888,Reply,524249967385661440
2014-10-20T17:37:02.000Z,DaveFLoewen,746,567,22,7450,Tweet,524252966866657280
2014-10-20T17:39:02.000Z,JanetL717,1068,1030,45,20954,Tweet,524253472708120576
2014-10-20T18:02:30.000Z,CletisStump,7855,6731,240,97508,Tweet,524259379110248448
2014-10-20T18:11:57.000Z,rohitrango,160,114,8,37781,Tweet,524261756437557248
2014-10-20T18:18:07.000Z,BIunting,529,231,0,8750,Retweet,524263309164707840
2014-10-20T18:59:40.000Z,Joelinares,151,233,1,320,Retweet,524273764717309952
2014-10-20T19:47:53.000Z,TeenNews_NL,7,5,0,14,Tweet,524285896355352576
2014-10-20T20:06:19.000Z,EmmaCramer1,321,217,0,3902,Retweet,524290534832349184
2014-10-20T20:10:55.000Z,llemj,1067,2000,32,172703,Retweet,524291695379505152
2014-10-20T20:35:03.000Z,jxnosirwin,1269,208,3,29345,Reply,177219942
2014-10-20T21:23:16.000Z,SykesxHolic,20940,422,132,104395,Tweet,524309903284776960
2014-10-20T21:44:45.000Z,bugsbunny31,68,139,0,2531,Retweet,524315309725872132
2014-10-20T22:17:53.000Z,davidsheen,15122,103,533,27799,Tweet,524323647993827329
2014-10-20T22:22:56.000Z,loganmartino16,1184,787,2,11376,Retweet,524324915931934720
2014-10-20T22:35:51.000Z,ChrisEvansEsq,129,516,2,5763,Retweet,524328169898123264
2014-10-20T23:12:28.000Z,stringimilauren,5802,3059,106,129105,Retweet,524337383496753152
2014-10-20T23:19:41.000Z,wildwestleft,1484,1924,27,10747,Retweet,524339199231545345
2014-10-20T23:20:50.000Z,MiyarGarzaL,40,54,0,34,Tweet,524339489041547265
2014-10-20T23:40:04.000Z,aholmes825,547,887,0,4287,Tweet,524344328861528065
2014-10-21T00:23:55.000Z,uzzy_v,2276,2239,1,18823,Retweet,524355362388840448
2014-10-21T00:33:52.000Z,ValinaMilkshake,376,1042,4,9263,Retweet,524357868930084864
2014-10-21T00:56:49.000Z,Burrrrr_,1158,624,5,63673,Retweet,524363644457717761
2014-10-21T01:03:03.000Z,DiceElJoven,8864,3325,21,100974,Retweet,524365212300763136
2014-10-21T01:20:40.000Z,drewwwlivyy,642,455,0,7091,Retweet,524369644002746368
2014-10-21T01:41:55.000Z,YaruDwi,4,76,0,411,Tweet,524374993828720640
2014-10-21T03:06:15.000Z,heyItzBellahere,140,739,2,243,Tweet,524396216579538944
2014-10-21T03:31:24.000Z,BASEDPIPLUP,3479,1482,43,28360,Retweet,524402544961798145
2014-10-21T04:07:18.000Z,Edward9507,247,1999,3,9362,Tweet,524411582001184768
2014-10-21T04:40:25.000Z,Jarvis_DemarKo,3602,2761,17,310182,Retweet,524419916099624964
2014-10-21T05:00:36.000Z,WhoTookMySanity,1322,458,2,128175,Retweet,524424992470347776
2014-10-21T07:51:32.000Z,alce7vhsz,376,418,0,554,Tweet,524468009230798848
2014-10-21T10:12:08.000Z,ClermontLaura,1,1,0,4,Retweet,524503391570259968
2014-10-21T12:25:54.000Z,silvia_mielgo,7,31,0,364,Retweet,524537056291471360
2014-10-21T13:32:17.000Z,koldanews,1108,556,21,12289,Tweet,524553763479384064
2014-10-21T14:48:33.000Z,king350z,132,341,0,4631,Retweet,524572956597686272
2014-10-21T15:29:05.000Z,real_mocaticoh,165,335,1,13618,Tweet,524583157136244737
2014-10-21T16:13:58.000Z,Booka_MTB,744,663,1,36954,Tweet,524594451138609152
2014-10-21T16:16:14.000Z,2n_day,306,160,0,10955,Tweet,524595022008942592
2014-10-21T17:03:03.000Z,NGeeNius,2509,2243,7,7071,Tweet,524606805042020352
2014-10-21T17:24:43.000Z,TheHomieDaja,1066,943,2,59255,Retweet,524612255141621760
2014-10-21T17:27:39.000Z,EnferEvidente,3005,164,224,44528,Retweet,524612996698750976
2014-10-21T17:30:41.000Z,DrAdnanOmar,315,466,3,3693,Tweet,524613757948133376
2014-10-21T17:38:36.000Z,JohnsonSylas,764,221,6,16988,Retweet,524615750225764352
2014-10-21T17:48:50.000Z,ElmiDhigal,3950,2562,9,7428,Retweet,524618324693774336
2014-10-21T19:04:44.000Z,samuel_sanni08,442,386,0,4843,Retweet,524637424736296960
2014-10-21T19:41:59.000Z,bolsamanitas,2358,1446,16,32397,Tweet,524646801521901568
2014-10-21T19:47:59.000Z,lover_notFightr,313,796,0,967,Retweet,524648311475556352
2014-10-21T20:22:19.000Z,ines_kld,69,160,0,250,Retweet,524656949229797377
2014-10-21T20:25:35.000Z,xx_Kelseyyy,177,172,0,5197,Retweet,524657771292393472
2014-10-21T20:49:30.000Z,beth666kline,83,238,0,20421,Tweet,524663790143406080
2014-10-21T21:22:21.000Z,MileysFroot,35,34,0,30,Reply,524671860710338561
2014-10-21T22:38:28.000Z,nathhumphreys95,1073,1122,0,10276,Retweet,524691216269856769
2014-10-21T23:02:17.000Z,ActFerArroyo,11243,8872,47,16835,Tweet,524697206583205888
2014-10-22T00:02:17.000Z,_emmabaer_,122,159,0,931,Reply,524699748561715200
2014-10-22T00:32:43.000Z,HansellBoow,278,166,3,141253,Tweet,524719965677436928
2014-10-22T00:40:47.000Z,Jawan_Bryant,276,265,0,2731,Retweet,524721994886295553
2014-10-22T01:29:51.000Z,NorthCounty3303,449,1217,20,13966,Retweet,524734343336321025
2014-10-22T01:43:18.000Z,afya_kenya,224,65,8,38650,Tweet,524737727716016129
2014-10-22T02:37:24.000Z,SoleAguirre97,188,228,0,465,Tweet,524751344134258688
2014-10-22T02:47:18.000Z,rystyk,187,199,5,7301,Retweet,524753834715779072
2014-10-22T03:27:40.000Z,NickAbela30,606,643,2,19649,Tweet,524763994125778944
2014-10-22T04:04:36.000Z,cdaganon,70,79,1,975,Retweet,524773289126682626
2014-10-22T04:39:26.000Z,realTech_Cash,185,267,0,2802,Retweet,524782053989294080
2014-10-22T04:56:52.000Z,Sambo_Neesmith,148,251,0,323,Retweet,524786443328421888
2014-10-22T05:05:31.000Z,_paulinaromero_,743,223,1,8470,Reply,524787712596135936
2014-10-22T07:23:51.000Z,Noojood5,1,1,0,348,Retweet,524823431616135168
2014-10-22T10:35:45.000Z,TechnoFanBoy,28,9,0,15155,Tweet,524871723158482945
2014-10-22T12:41:21.000Z,Fautino2,25,152,0,57,Tweet,524903332704702464
2014-10-22T12:56:29.000Z,bethanyr0b,742,600,1,8852,Retweet,524907140293861376
2014-10-22T13:28:30.000Z,maddytrapp,722,455,2,11616,Tweet,524915199221182464
2014-10-22T13:59:11.000Z,AmyPreuss,406,181,0,7870,Retweet,524922920519622657
2014-10-22T14:05:00.000Z,Polyulb,1382,1795,11,46227,Tweet,524924384763322368
2014-10-22T14:14:54.000Z,ForeverSpeeding,167,80,0,44720,Retweet,524926876566159360
2014-10-22T15:21:07.000Z,danars83,654,668,2,1105,Tweet,524943538875023360
2014-10-22T15:33:14.000Z,t_bussyboi,1257,948,10,69364,Tweet,524946588540485632
2014-10-22T15:42:58.000Z,BarbsBurntTree,14572,14315,158,136824,Retweet,524949036366057475
2014-10-22T16:12:03.000Z,BaileeCompton,758,744,0,12950,Retweet,524956356659675136
2014-10-22T16:20:57.000Z,oin_Samaria,8,17,0,48,Retweet,524958596447358977
2014-10-22T16:28:33.000Z,alexsheepcox,136,131,0,3111,Tweet,524960510283096064
2014-10-22T17:28:45.000Z,Ambrapec,353,1348,0,6501,Retweet,524975659681320960
2014-10-22T17:29:24.000Z,AlexionPharmacy,4,5,0,65514,Tweet,524975824534253568
2014-10-22T17:38:13.000Z,cesar2trill,182,179,0,3428,Retweet,524978042469236737
2014-10-22T17:44:40.000Z,QuairRamik,1793,961,1,67640,Retweet,524979666504138753
2014-10-22T17:50:46.000Z,OmarChayaA7,1191,513,8,3234,Retweet,524981201648775168
2014-10-22T18:11:57.000Z,Ebolatrends,104,299,2,2167,Tweet,524986530092564480
2014-10-22T19:48:08.000Z,IndependentNGR,2744,17,14,70387,Tweet,525010734556532736
2014-10-22T20:20:32.000Z,NomNomCurrie,292,250,2,48762,Tweet,525018891244670977
2014-10-22T20:27:19.000Z,jufeldm,243,210,0,1001,Retweet,525020595369820160
2014-10-22T20:46:38.000Z,trudyswegle,64,57,1,498,Retweet,525025459507978240
2014-10-22T22:37:16.000Z,SabrinaSaddiq,826,643,3,8891,Retweet,525053301306716160
2014-10-22T23:49:35.000Z,frustratedfan71,418,1755,1,15407,Reply,525064691237015552
2014-10-23T00:19:16.000Z,homosapient,71,60,5,6301,Tweet,525078970010595328
2014-10-23T00:23:03.000Z,JaredTorres_,198,115,1,2636,Tweet,525079922977812480
2014-10-23T00:35:10.000Z,CruztheBest_10,261,250,0,2380,Retweet,525082969703448576
2014-10-23T00:50:06.000Z,weedy1209,14,148,0,407,Tweet,525086728642916352
2014-10-23T02:01:23.000Z,Methusaleth,290,668,1,2649,Retweet,525104667676934144
2014-10-23T07:17:57.000Z,muratcanboun,91,219,2,421,Retweet,525184334299668480
2014-10-23T12:06:47.000Z,SocialGoodMusic,25,23,3,81,Tweet,525257022824935424
2014-10-23T13:18:38.000Z,AlbertOttaru,588,2097,1,200,Retweet,525275104897695744
2014-10-23T13:23:07.000Z,Emerald_painter,1069,98,0,1017,Retweet,525276231055732737
2014-10-23T13:58:02.000Z,rylei_is_tonto,70,178,0,3190,Retweet,525285018122588160
2014-10-23T15:35:13.000Z,WillieDeutsch,645,1501,15,4600,Retweet,525309476401057792
2014-10-23T15:41:45.000Z,PennyBriceSHG,80,108,0,1548,Tweet,525311118852751360
2014-10-23T16:45:00.000Z,Shaffer_Nathan4,162,152,0,2148,Retweet,525327037083684865
2014-10-23T18:10:47.000Z,REMcCormack,312,606,3,1217,Tweet,525348625183178753
2014-10-23T19:50:53.000Z,sydney_liane,592,394,3,7884,Tweet,525373816579846146
2014-10-23T20:08:27.000Z,ArianaTeix,10430,9028,11,25,Retweet,525378238621974529
2014-10-23T20:41:33.000Z,otpgrierr,643,756,6,2282,Tweet,525386566005690368
2014-10-23T20:42:17.000Z,Kieonna_Bree,1307,1987,1,36799,Retweet,525386753080057856
2014-10-23T22:22:42.000Z,AlleyesonAyyGee,485,443,0,11864,Tweet,525412020418777089
2014-10-23T23:58:38.000Z,Nessabarba,215,168,0,8979,Retweet,525436164497756161
2014-10-25T00:11:08.000Z,fazetti51,359,374,12,5602,Tweet,525801697252110336
2014-10-25T00:46:12.000Z,MaryMchale5,2,173,0,4080,Tweet,525810523325997057
2014-10-25T01:23:14.000Z,Cuzin_Jim,235,570,3,8396,Tweet,525819843925524480
2014-10-25T02:55:49.000Z,sethwilliams_10,328,263,0,14322,Retweet,525843141576753153
2014-10-25T03:37:06.000Z,Rambonezzy,57,58,0,7514,Retweet,525853530448347136
2014-10-25T06:05:30.000Z,DataphoneMedic,160,77,5,1264,Tweet,525890877810806784
2014-10-25T06:06:44.000Z,marrissa310,723,1268,0,25537,Reply,525891149878145024
2014-10-25T07:08:35.000Z,NoHolidayforGOP,1873,2003,35,51567,Retweet,525906754086117376
2014-10-25T11:05:19.000Z,AmericanPrepper,11521,50,214,21212,Retweet,525966330391166976
2014-10-25T12:30:24.000Z,bdzomba,362,668,16,9200,Retweet,525987740622413824
2014-10-25T12:54:17.000Z,ShartFilmFest,111,405,4,382,Tweet,525993753190756352
2014-10-25T13:10:36.000Z,UnionAfricana,156,49,8,9294,Tweet,525997855631101954
2014-10-25T13:54:04.000Z,Prinz_Poldi92,801,2003,17,169269,Tweet,526008794799538176
2014-10-25T15:12:45.000Z,VNEZOLANO2,243,332,2,1243,Tweet,526028597753307136
2014-10-25T16:15:06.000Z,chinexboss,1433,1251,3,32447,Tweet,526044289508200448
2014-10-25T16:50:46.000Z,suerdme,64,98,0,2615,Retweet,526053263654002688
2014-10-25T17:34:53.000Z,eastt1795,301,317,2,6636,Retweet,526064365540483072
2014-10-25T17:35:04.000Z,healthience,4,7,0,7,Tweet,526064413766193152
2014-10-25T17:41:59.000Z,AlexG06_,412,221,2,35241,Retweet,526066153161252864
2014-10-25T17:43:55.000Z,DanaLemerond,372,219,0,20696,Retweet,526066640102752256
2014-10-25T17:44:38.000Z,RealEmergencyMe,1484,1548,13,4809,Tweet,526066821284122624
2014-10-25T18:02:43.000Z,HaitiNewsNet,57853,4111,591,274268,Tweet,526071371714285568
2014-10-25T18:23:38.000Z,Lilianormale,93,124,0,1424,Retweet,526076635540619264
2014-10-25T18:45:33.000Z,theoprinse,312,450,8,38587,Tweet,526082151050002432
2014-10-25T18:59:36.000Z,Jose_Cardenes,401,474,7,6770,Retweet,526085686878015488
2014-10-25T20:13:43.000Z,Good_Aftenoon,43,68,0,2212,Tweet,526104336846159872
2014-10-25T20:36:46.000Z,fevarnaca,81,374,0,267,Tweet,526110140093571072
2014-10-25T20:41:40.000Z,kydiah__bbg,295,491,0,7956,Retweet,526111370669228034
2014-10-25T20:50:30.000Z,NIALLCUSPYDOR,3234,2851,3,16894,Retweet,526113595361615872
2014-10-25T22:26:36.000Z,KeoniBenjamin_,240,142,0,6034,Retweet,526137777583566848
2014-10-25T23:08:41.000Z,BaronianConsult,779,2001,32,154368,Retweet,526148369493000192
2014-10-25T23:17:05.000Z,blopppan,182,240,4,8287,Retweet,526150482130374656
2014-10-26T01:40:15.000Z,Argenis1326,11,71,0,68,Retweet,526186511625367552
2014-10-26T01:57:25.000Z,nillywafer,177,204,0,1424,Retweet,526190834291838976
2014-10-26T02:08:42.000Z,veerrkin,73,12,0,4448,Retweet,526193671301918722
2014-10-26T03:15:46.000Z,asktechman,155,2,4,64969,Tweet,526210551727140864
2014-10-26T04:44:50.000Z,84Josevargas,501,1399,3,4103,Tweet,526232964376850433
2014-10-26T05:27:10.000Z,lewdShaiaz,160,510,4,10976,Retweet,526243617913184256
2014-10-26T06:28:59.000Z,kanalsatucom,23,525,0,1869,Tweet,526259176280842241
2014-10-26T06:53:17.000Z,normnassty,167,262,3,2418,Reply,526259460667617280
2014-10-26T09:33:42.000Z,1Lucie4,180,179,0,4465,Retweet,526305662591315968
2014-10-26T09:56:21.000Z,lifeofkodi,14069,825,56,41853,Reply,526311084224180225
2014-10-26T11:06:16.000Z,yinayan,409,861,9,2105,Retweet,526328954404089856
2014-10-26T13:20:14.000Z,womanfish_14,452,302,31,49223,Retweet,526362668211257344
2014-10-26T13:23:00.000Z,deleleyreis,189,670,0,3530,Tweet,526363364063068160
2014-10-26T14:02:23.000Z,gislasanta,2440,2403,7,18529,Retweet,526373275614474243
2014-10-26T14:28:27.000Z,shawnsfanboy,132,38,0,16,Reply,526173785003925504
2014-10-26T14:36:37.000Z,Sean_Anthony,13220,2600,101,30742,Tweet,526381891960975360
2014-10-26T15:25:12.000Z,manaikla,70,60,0,797,Retweet,526394117094649856
2014-10-26T17:56:11.000Z,Josh_Bennett_,245,216,0,8279,Tweet,526432115391733760
2014-10-26T18:16:40.000Z,EdwardARowe1,908,1428,23,25508,Retweet,526437268094210049
2014-10-26T18:18:43.000Z,MacyPreston,10,10,0,18,Retweet,526437786937999363
2014-10-26T19:41:13.000Z,macbaby98,828,2000,4,14775,Retweet,526458546238787585
2014-10-26T19:47:19.000Z,RyanIndy6,117,219,1,389,Tweet,526460083002408960
2014-10-26T20:47:07.000Z,jenlawson123,732,393,1,9133,Tweet,526475132601368576
2014-10-26T22:21:36.000Z,armadillosoft,1259,1701,77,38281,Tweet,526498910122950657
